Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore\SoapCore.csproj,File,SoapCore\MessageEncoder\SoapMessageEncoder.cs,47,3,T:System.ServiceModel.Channels.MessageVersion,,,,,MessageVersion = version ?? throw new ArgumentNullException(nameof(version));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore\SoapCore.csproj,File,SoapCore\MessageEncoder\SoapMessageEncoder.cs,33,2,T:System.ServiceModel.Channels.MessageVersion,,,,,"public SoapMessageEncoder(MessageVersion version, Encoding writeEncoding, bool overwriteResponseContentType, XmlDictionaryReaderQuotas quotas, bool omitXmlDeclaration, bool checkXmlCharacters, XmlNamespaceManager xmlNamespaceOverrides, string bindingName, string portName, bool normalizeNewLines, int maxSoapHeaderSize = SoapMessageEncoderDefaults.MaxSoapHeaderSizeDefault)  		{  			_omitXmlDeclaration = omitXmlDeclaration;  			_checkXmlCharacters = checkXmlCharacters;  			BindingName = bindingName;  			PortName = portName;    			_writeEncoding = writeEncoding;  			_optimizeWriteForUtf8 = IsUtf8Encoding(writeEncoding);    			_overwriteResponseContentType = overwriteResponseContentType;    			_normalizeNewLines = normalizeNewLines;    			MessageVersion = version ?? throw new ArgumentNullException(nameof(version));    			ReaderQuotas = new XmlDictionaryReaderQuotas();  			(quotas ?? XmlDictionaryReaderQuotas.Max).CopyTo(ReaderQuotas);  			MaxSoapHeaderSize = maxSoapHeaderSize;    			MediaType = GetMediaType(version);  			CharSet = SoapMessageEncoderDefaults.EncodingToCharSet(writeEncoding);  			ContentType = GetContentType(MediaType, CharSet);    			XmlNamespaceOverrides = xmlNamespaceOverrides;  		}"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore\SoapCore.csproj,File,SoapCore\MessageEncoder\SoapMessageEncoder.cs,47,3,T:System.ServiceModel.Channels.MessageVersion,,,,,MessageVersion = version ?? throw new ArgumentNullException(nameof(version));
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,SoapCore\SoapCore.csproj,File,SoapCore\Serializer\SerializerHelper.cs,171,3,T:System.Xml.Serialization.XmlSerializer,,,,,"var serializer = CachedXmlSerializer.GetXmlSerializer(elementType, arrayItemName, arrayItemNamespace);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore\SoapCore.csproj,File,SoapCore\Serializer\SerializerHelper.cs,165,4,M:System.CodeDom.Compiler.CodeDomProvider.GetTypeOutput(System.CodeDom.CodeTypeReference),,,,,arrayItemName = compiler.GetTypeOutput(type);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore\SoapCore.csproj,File,SoapCore\Serializer\SerializerHelper.cs,164,4,T:System.CodeDom.CodeTypeReference,,,,,var type = new CodeTypeReference(elementType);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore\SoapCore.csproj,File,SoapCore\Serializer\SerializerHelper.cs,164,4,M:System.CodeDom.CodeTypeReference.#ctor(System.Type),,,,,var type = new CodeTypeReference(elementType);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore\SoapCore.csproj,File,SoapCore\Serializer\SerializerHelper.cs,163,4,T:Microsoft.CSharp.CSharpCodeProvider,,,,,var compiler = new CSharpCodeProvider();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore\SoapCore.csproj,File,SoapCore\Serializer\SerializerHelper.cs,163,4,M:Microsoft.CSharp.CSharpCodeProvider.#ctor,,,,,var compiler = new CSharpCodeProvider();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,SoapCore\SoapCore.csproj,File,SoapCore\Serializer\SerializerHelper.cs,86,3,T:System.Xml.Serialization.XmlSerializer,,,,,"var serializer = CachedXmlSerializer.GetXmlSerializer(elementType, parameterName, parameterNs);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore\SoapCore.csproj,File,SoapCore\ServiceModel\OperationDescription.cs,161,3,T:System.ServiceModel.MessageParameterAttribute,,,,,var parameterName = string.IsNullOrEmpty(elementAttribute?.ElementName)  				? string.IsNullOrEmpty(arrayAttribute?.ElementName)  					? string.IsNullOrEmpty(rootAttribute?.ElementName)  						? string.IsNullOrEmpty(info.GetCustomAttribute<MessageParameterAttribute>()?.Name)  							? string.IsNullOrEmpty(info.ParameterType.GetCustomAttribute<MessageContractAttribute>()?.WrapperName)  								? info.Name  								: info.ParameterType.GetCustomAttribute<MessageContractAttribute>().WrapperName  							: info.GetCustomAttribute<MessageParameterAttribute>().Name  						: rootAttribute.ElementName  					: arrayAttribute.ElementName  				: elementAttribute.ElementName;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore\SoapCore.csproj,File,SoapCore\ServiceModel\OperationDescription.cs,161,3,P:System.ServiceModel.MessageParameterAttribute.Name,,,,,var parameterName = string.IsNullOrEmpty(elementAttribute?.ElementName)  				? string.IsNullOrEmpty(arrayAttribute?.ElementName)  					? string.IsNullOrEmpty(rootAttribute?.ElementName)  						? string.IsNullOrEmpty(info.GetCustomAttribute<MessageParameterAttribute>()?.Name)  							? string.IsNullOrEmpty(info.ParameterType.GetCustomAttribute<MessageContractAttribute>()?.WrapperName)  								? info.Name  								: info.ParameterType.GetCustomAttribute<MessageContractAttribute>().WrapperName  							: info.GetCustomAttribute<MessageParameterAttribute>().Name  						: rootAttribute.ElementName  					: arrayAttribute.ElementName  				: elementAttribute.ElementName;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore\SoapCore.csproj,File,SoapCore\ServiceModel\OperationDescription.cs,161,3,T:System.ServiceModel.MessageContractAttribute,,,,,var parameterName = string.IsNullOrEmpty(elementAttribute?.ElementName)  				? string.IsNullOrEmpty(arrayAttribute?.ElementName)  					? string.IsNullOrEmpty(rootAttribute?.ElementName)  						? string.IsNullOrEmpty(info.GetCustomAttribute<MessageParameterAttribute>()?.Name)  							? string.IsNullOrEmpty(info.ParameterType.GetCustomAttribute<MessageContractAttribute>()?.WrapperName)  								? info.Name  								: info.ParameterType.GetCustomAttribute<MessageContractAttribute>().WrapperName  							: info.GetCustomAttribute<MessageParameterAttribute>().Name  						: rootAttribute.ElementName  					: arrayAttribute.ElementName  				: elementAttribute.ElementName;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore\SoapCore.csproj,File,SoapCore\ServiceModel\OperationDescription.cs,161,3,P:System.ServiceModel.MessageContractAttribute.WrapperName,,,,,var parameterName = string.IsNullOrEmpty(elementAttribute?.ElementName)  				? string.IsNullOrEmpty(arrayAttribute?.ElementName)  					? string.IsNullOrEmpty(rootAttribute?.ElementName)  						? string.IsNullOrEmpty(info.GetCustomAttribute<MessageParameterAttribute>()?.Name)  							? string.IsNullOrEmpty(info.ParameterType.GetCustomAttribute<MessageContractAttribute>()?.WrapperName)  								? info.Name  								: info.ParameterType.GetCustomAttribute<MessageContractAttribute>().WrapperName  							: info.GetCustomAttribute<MessageParameterAttribute>().Name  						: rootAttribute.ElementName  					: arrayAttribute.ElementName  				: elementAttribute.ElementName;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore\SoapCore.csproj,File,SoapCore\ServiceModel\OperationDescription.cs,161,3,P:System.ServiceModel.MessageContractAttribute.WrapperName,,,,,var parameterName = string.IsNullOrEmpty(elementAttribute?.ElementName)  				? string.IsNullOrEmpty(arrayAttribute?.ElementName)  					? string.IsNullOrEmpty(rootAttribute?.ElementName)  						? string.IsNullOrEmpty(info.GetCustomAttribute<MessageParameterAttribute>()?.Name)  							? string.IsNullOrEmpty(info.ParameterType.GetCustomAttribute<MessageContractAttribute>()?.WrapperName)  								? info.Name  								: info.ParameterType.GetCustomAttribute<MessageContractAttribute>().WrapperName  							: info.GetCustomAttribute<MessageParameterAttribute>().Name  						: rootAttribute.ElementName  					: arrayAttribute.ElementName  				: elementAttribute.ElementName;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore\SoapCore.csproj,File,SoapCore\ServiceModel\OperationDescription.cs,161,3,T:System.ServiceModel.MessageContractAttribute,,,,,var parameterName = string.IsNullOrEmpty(elementAttribute?.ElementName)  				? string.IsNullOrEmpty(arrayAttribute?.ElementName)  					? string.IsNullOrEmpty(rootAttribute?.ElementName)  						? string.IsNullOrEmpty(info.GetCustomAttribute<MessageParameterAttribute>()?.Name)  							? string.IsNullOrEmpty(info.ParameterType.GetCustomAttribute<MessageContractAttribute>()?.WrapperName)  								? info.Name  								: info.ParameterType.GetCustomAttribute<MessageContractAttribute>().WrapperName  							: info.GetCustomAttribute<MessageParameterAttribute>().Name  						: rootAttribute.ElementName  					: arrayAttribute.ElementName  				: elementAttribute.ElementName;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore\SoapCore.csproj,File,SoapCore\ServiceModel\OperationDescription.cs,161,3,P:System.ServiceModel.MessageParameterAttribute.Name,,,,,var parameterName = string.IsNullOrEmpty(elementAttribute?.ElementName)  				? string.IsNullOrEmpty(arrayAttribute?.ElementName)  					? string.IsNullOrEmpty(rootAttribute?.ElementName)  						? string.IsNullOrEmpty(info.GetCustomAttribute<MessageParameterAttribute>()?.Name)  							? string.IsNullOrEmpty(info.ParameterType.GetCustomAttribute<MessageContractAttribute>()?.WrapperName)  								? info.Name  								: info.ParameterType.GetCustomAttribute<MessageContractAttribute>().WrapperName  							: info.GetCustomAttribute<MessageParameterAttribute>().Name  						: rootAttribute.ElementName  					: arrayAttribute.ElementName  				: elementAttribute.ElementName;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore\SoapCore.csproj,File,SoapCore\ServiceModel\OperationDescription.cs,161,3,T:System.ServiceModel.MessageParameterAttribute,,,,,var parameterName = string.IsNullOrEmpty(elementAttribute?.ElementName)  				? string.IsNullOrEmpty(arrayAttribute?.ElementName)  					? string.IsNullOrEmpty(rootAttribute?.ElementName)  						? string.IsNullOrEmpty(info.GetCustomAttribute<MessageParameterAttribute>()?.Name)  							? string.IsNullOrEmpty(info.ParameterType.GetCustomAttribute<MessageContractAttribute>()?.WrapperName)  								? info.Name  								: info.ParameterType.GetCustomAttribute<MessageContractAttribute>().WrapperName  							: info.GetCustomAttribute<MessageParameterAttribute>().Name  						: rootAttribute.ElementName  					: arrayAttribute.ElementName  				: elementAttribute.ElementName;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore\SoapCore.csproj,File,SoapCore\ServiceModel\OperationDescription.cs,137,6,T:System.ServiceModel.ServiceKnownTypeAttribute,,,,,yield return new ServiceKnownTypeAttribute(t);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore\SoapCore.csproj,File,SoapCore\ServiceModel\OperationDescription.cs,137,6,M:System.ServiceModel.ServiceKnownTypeAttribute.#ctor(System.Type),,,,,yield return new ServiceKnownTypeAttribute(t);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore\SoapCore.csproj,File,SoapCore\ServiceModel\OperationDescription.cs,133,5,P:System.ServiceModel.ServiceKnownTypeAttribute.MethodName,,,,,"var method = serviceKnownType.DeclaringType.GetMethod(serviceKnownType.MethodName,BindingFlags.Public | BindingFlags.Static);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore\SoapCore.csproj,File,SoapCore\ServiceModel\OperationDescription.cs,133,5,P:System.ServiceModel.ServiceKnownTypeAttribute.DeclaringType,,,,,"var method = serviceKnownType.DeclaringType.GetMethod(serviceKnownType.MethodName,BindingFlags.Public | BindingFlags.Static);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore\SoapCore.csproj,File,SoapCore\ServiceModel\OperationDescription.cs,131,4,P:System.ServiceModel.ServiceKnownTypeAttribute.MethodName,,,,,"if (serviceKnownType.Type == null && !string.IsNullOrEmpty(serviceKnownType.MethodName))  				{  					var method = serviceKnownType.DeclaringType.GetMethod(serviceKnownType.MethodName,BindingFlags.Public | BindingFlags.Static);  					var types = (IEnumerable<Type>)method.Invoke(null, new object[]{method});  					foreach (var t in types)  					{  						yield return new ServiceKnownTypeAttribute(t);  					}    					yield break;  				}"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore\SoapCore.csproj,File,SoapCore\ServiceModel\OperationDescription.cs,131,4,P:System.ServiceModel.ServiceKnownTypeAttribute.Type,,,,,"if (serviceKnownType.Type == null && !string.IsNullOrEmpty(serviceKnownType.MethodName))  				{  					var method = serviceKnownType.DeclaringType.GetMethod(serviceKnownType.MethodName,BindingFlags.Public | BindingFlags.Static);  					var types = (IEnumerable<Type>)method.Invoke(null, new object[]{method});  					foreach (var t in types)  					{  						yield return new ServiceKnownTypeAttribute(t);  					}    					yield break;  				}"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore\SoapCore.csproj,File,SoapCore\ServiceModel\OperationDescription.cs,120,6,T:System.ServiceModel.ServiceKnownTypeAttribute,,,,,yield return new ServiceKnownTypeAttribute(t);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore\SoapCore.csproj,File,SoapCore\ServiceModel\OperationDescription.cs,120,6,M:System.ServiceModel.ServiceKnownTypeAttribute.#ctor(System.Type),,,,,yield return new ServiceKnownTypeAttribute(t);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore\SoapCore.csproj,File,SoapCore\ServiceModel\OperationDescription.cs,116,5,P:System.ServiceModel.ServiceKnownTypeAttribute.MethodName,,,,,"var method = serviceKnownType.DeclaringType.GetMethod(serviceKnownType.MethodName,BindingFlags.Public | BindingFlags.Static);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore\SoapCore.csproj,File,SoapCore\ServiceModel\OperationDescription.cs,116,5,P:System.ServiceModel.ServiceKnownTypeAttribute.DeclaringType,,,,,"var method = serviceKnownType.DeclaringType.GetMethod(serviceKnownType.MethodName,BindingFlags.Public | BindingFlags.Static);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore\SoapCore.csproj,File,SoapCore\ServiceModel\OperationDescription.cs,114,4,P:System.ServiceModel.ServiceKnownTypeAttribute.MethodName,,,,,"if (serviceKnownType.Type == null && !string.IsNullOrEmpty(serviceKnownType.MethodName))  				{  					var method = serviceKnownType.DeclaringType.GetMethod(serviceKnownType.MethodName,BindingFlags.Public | BindingFlags.Static);  					var types = (IEnumerable<Type>)method.Invoke(null, new object[]{method});  					foreach (var t in types)  					{  						yield return new ServiceKnownTypeAttribute(t);  					}    					yield break;  				}"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore\SoapCore.csproj,File,SoapCore\ServiceModel\OperationDescription.cs,114,4,P:System.ServiceModel.ServiceKnownTypeAttribute.Type,,,,,"if (serviceKnownType.Type == null && !string.IsNullOrEmpty(serviceKnownType.MethodName))  				{  					var method = serviceKnownType.DeclaringType.GetMethod(serviceKnownType.MethodName,BindingFlags.Public | BindingFlags.Static);  					var types = (IEnumerable<Type>)method.Invoke(null, new object[]{method});  					foreach (var t in types)  					{  						yield return new ServiceKnownTypeAttribute(t);  					}    					yield break;  				}"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,SoapCore\SoapCore.csproj,File,SoapCore\ServiceModel\OperationDescription.cs,14,2,T:System.ServiceModel.OperationContractAttribute,,,,,"public OperationDescription(ContractDescription contract, MethodInfo operationMethod, OperationContractAttribute contractAttribute, bool generateSoapActionWithoutContractName)  		{  			Contract = contract;  			Name = contractAttribute.Name ?? GetNameByAction(contractAttribute.Action) ?? GetNameByMethod(operationMethod);    			if (contractAttribute.Action != null)  			{  				SoapAction = contractAttribute.Action;  			}  			else if (generateSoapActionWithoutContractName)  			{  				SoapAction = $""{contract.Namespace.TrimEnd('/')}/{Name}"";  			}  			else  			{  				SoapAction = $""{contract.Namespace.TrimEnd('/')}/{contract.Name}/{Name}"";  			}    			IsOneWay = contractAttribute.IsOneWay;  			DispatchMethod = operationMethod;    			ReturnType = operationMethod.ReturnType;  			if (ReturnType.IsGenericType && ReturnType.GetGenericTypeDefinition() == typeof(Task<>))  			{  				ReturnType = ReturnType.GenericTypeArguments[0];  			}    			IsMessageContractResponse = ReturnType.CustomAttributes  				.FirstOrDefault(ca => ca.AttributeType == typeof(MessageContractAttribute)) != null;    			AllParameters = operationMethod.GetParameters()  				.Select((info, index) => CreateParameterInfo(info, index, contract))  				.ToArray();  			InParameters = AllParameters  				.Where(soapParam => soapParam.Direction != SoapMethodParameterDirection.OutOnlyRef)  				.ToArray();  			OutParameters = AllParameters  				.Where(soapParam => soapParam.Direction != SoapMethodParameterDirection.InOnly)  				.ToArray();    			IsMessageContractRequest =  				InParameters.Length == 1  				&& InParameters.First().Parameter.ParameterType  					.CustomAttributes  					.FirstOrDefault(ca =>  						ca.AttributeType == typeof(MessageContractAttribute)) != null;    			var elementAttributes = operationMethod.ReturnParameter.GetCustomAttributes<XmlElementAttribute>().ToList();  			if (elementAttributes.Count > 1)  			{  				ReturnChoices = elementAttributes.Select(e => new ReturnChoice(e.Type, e.ElementName, e.Namespace));  			}  			else if (elementAttributes.Count == 1)  			{  				var elementAttribute = elementAttributes.First();  				ReturnElementName = elementAttribute.ElementName;  				ReturnNamespace = elementAttribute.Form == XmlSchemaForm.Unqualified ? string.Empty : elementAttribute.Namespace;  			}    			ReturnName = operationMethod.ReturnParameter.GetCustomAttribute<MessageParameterAttribute>()?.Name ?? Name + ""Result"";    			ReplyAction = contractAttribute.ReplyAction ?? $""{Contract.Namespace.TrimEnd('/')}/{contract.Name}/{Name + ""Response""}"";    			var faultContractAttributes = operationMethod.GetCustomAttributes<FaultContractAttribute>();  			Faults = faultContractAttributes  				.Where(a => a.DetailType?.Name != null)  				.Select(a => a.DetailType)  				.ToArray();    			ServiceKnownTypes = operationMethod.GetCustomAttributes<ServiceKnownTypeAttribute>(inherit: false);    			var soapHeader = operationMethod.GetCustomAttributes<SoapHeaderAttribute>(inherit: false);  			HeaderType = soapHeader.FirstOrDefault()?.GetType();  		}"
